,일시,계절,공휴일,근무일,날씨,기온,체감기온,습도,풍속,비회원이용자수,회원이용자수,이용자수,연도,월,일,시각,요일
678,2011-02-11 14:00:00,봄,공휴일 아님,근무일,좋음,12.3,14.395,26,16.9979,17,67,84,2011,2,11,14,금
679,2011-02-11 15:00:00,봄,공휴일 아님,근무일,좋음,13.12,15.91,21,11.0014,12,62,74,2011,2,11,15,금
680,2011-02-11 16:00:00,봄,공휴일 아님,근무일,좋음,12.3,14.395,28,12.998,14,111,125,2011,2,11,16,금
681,2011-02-11 17:00:00,봄,공휴일 아님,근무일,좋음,12.3,16.665,24,0.0,18,193,211,2011,2,11,17,금
682,2011-02-11 18:00:00,봄,공휴일 아님,근무일,좋음,11.48,15.91,28,0.0,9,165,174,2011,2,11,18,금
683,2011-02-11 19:00:00,봄,공휴일 아님,근무일,좋음,10.66,15.15,33,0.0,7,94,101,2011,2,11,19,금
684,2011-02-11 20:00:00,봄,공휴일 아님,근무일,좋음,9.02,11.365,55,8.9981,2,61,63,2011,2,11,20,금
685,2011-02-11 21:00:00,봄,공휴일 아님,근무일,좋음,8.2,10.605,59,8.9981,1,46,47,2011,2,11,21,금
686,2011-02-11 22:00:00,봄,공휴일 아님,근무일,좋음,8.2,11.365,64,6.0032,2,41,43,2011,2,11,22,금
687,2011-02-11 23:00:00,봄,공휴일 아님,근무일,좋음,7.38,12.12,69,0.0,5,48,53,2011,2,11,23,금
688,2011-02-12 00:00:00,봄,공휴일 아님,근무일 아님,좋음,6.56,9.85,69,6.0032,3,27,30,2011,2,12,0,토
689,2011-02-12 01:00:00,봄,공휴일 아님,근무일 아님,좋음,5.74,10.605,86,0.0,2,22,24,2011,2,12,1,토
690,2011-02-12 02:00:00,봄,공휴일 아님,근무일 아님,좋음,5.74,10.605,80,0.0,2,13,15,2011,2,12,2,토
691,2011-02-12 03:00:00,봄,공휴일 아님,근무일 아님,좋음,4.92,9.85,80,0.0,3,7,10,2011,2,12,3,토
692,2011-02-12 04:00:00,봄,공휴일 아님,근무일 아님,좋음,4.92,8.335,74,6.0032,0,4,4,2011,2,12,4,토
693,2011-02-12 05:00:00,봄,공휴일 아님,근무일 아님,좋음,4.92,8.335,74,6.0032,0,1,1,2011,2,12,5,토
694,2011-02-12 06:00:00,봄,공휴일 아님,근무일 아님,좋음,4.92,6.82,93,12.998,1,1,2,2011,2,12,6,토
695,2011-02-12 07:00:00,봄,공휴일 아님,근무일 아님,좋음,4.92,7.575,80,7.0015,2,9,11,2011,2,12,7,토
696,2011-02-12 08:00:00,봄,공휴일 아님,근무일 아님,좋음,5.74,7.575,86,8.9981,2,28,30,2011,2,12,8,토
697,2011-02-12 09:00:00,봄,공휴일 아님,근무일 아님,좋음,6.56,9.09,64,8.9981,5,38,43,2011,2,12,9,토
698,2011-02-12 10:00:00,봄,공휴일 아님,근무일 아님,좋음,9.02,10.605,41,16.9979,13,71,84,2011,2,12,10,토
699,2011-02-12 11:00:00,봄,공휴일 아님,근무일 아님,좋음,12.3,13.635,28,22.0028,30,84,114,2011,2,12,11,토
700,2011-02-12 12:00:00,봄,공휴일 아님,근무일 아님,좋음,12.3,13.635,39,31.0009,27,93,120,2011,2,12,12,토
701,2011-02-12 13:00:00,봄,공휴일 아님,근무일 아님,좋음,12.3,13.635,39,27.9993,32,103,135,2011,2,12,13,토
702,2011-02-12 14:00:00,봄,공휴일 아님,근무일 아님,좋음,13.94,15.91,31,19.0012,30,90,120,2011,2,12,14,토
703,2011-02-12 15:00:00,봄,공휴일 아님,근무일 아님,좋음,13.94,15.15,29,27.9993,47,127,174,2011,2,12,15,토
704,2011-02-12 16:00:00,봄,공휴일 아님,근무일 아님,좋음,13.94,15.15,29,27.9993,42,103,145,2011,2,12,16,토
705,2011-02-12 17:00:00,봄,공휴일 아님,근무일 아님,좋음,13.12,14.395,31,35.0008,24,113,137,2011,2,12,17,토
706,2011-02-12 18:00:00,봄,공휴일 아님,근무일 아님,좋음,11.48,12.88,38,22.0028,4,60,64,2011,2,12,18,토
707,2011-02-12 19:00:00,봄,공휴일 아님,근무일 아님,좋음,11.48,13.635,38,11.0014,2,39,41,2011,2,12,19,토
708,2011-02-12 20:00:00,봄,공휴일 아님,근무일 아님,좋음,10.66,12.88,41,15.0013,1,39,40,2011,2,12,20,토
709,2011-02-12 21:00:00,봄,공휴일 아님,근무일 아님,좋음,10.66,15.15,41,0.0,9,42,51,2011,2,12,21,토
710,2011-02-12 22:00:00,봄,공휴일 아님,근무일 아님,좋음,9.84,12.88,44,6.0032,6,39,45,2011,2,12,22,토
711,2011-02-12 23:00:00,봄,공휴일 아님,근무일 아님,좋음,9.02,11.365,51,8.9981,1,31,32,2011,2,12,23,토
712,2011-02-13 00:00:00,봄,공휴일 아님,근무일 아님,좋음,8.2,11.365,64,7.0015,5,34,39,2011,2,13,0,일
713,2011-02-13 01:00:00,봄,공휴일 아님,근무일 아님,좋음,8.2,11.365,59,6.0032,1,23,24,2011,2,13,1,일
714,2011-02-13 02:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,8.2,11.365,75,6.0032,1,19,20,2011,2,13,2,일
715,2011-02-13 03:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,8.2,11.365,69,7.0015,4,8,12,2011,2,13,3,일
716,2011-02-13 04:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,8.2,10.605,69,11.0014,0,2,2,2011,2,13,4,일
717,2011-02-13 06:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,8.2,10.605,69,8.9981,2,3,5,2011,2,13,6,일
718,2011-02-13 07:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,9.02,13.635,55,0.0,0,3,3,2011,2,13,7,일
719,2011-02-13 08:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,9.02,11.365,64,12.998,1,11,12,2011,2,13,8,일
720,2011-02-13 09:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,9.84,11.365,60,15.0013,12,35,47,2011,2,13,9,일
721,2011-02-13 10:00:00,봄,공휴일 아님,근무일 아님,좋음,12.3,13.635,45,22.0028,19,86,105,2011,2,13,10,일
722,2011-02-13 11:00:00,봄,공휴일 아님,근무일 아님,좋음,13.12,14.395,39,30.0026,26,86,112,2011,2,13,11,일
723,2011-02-13 12:00:00,봄,공휴일 아님,근무일 아님,좋음,14.76,15.91,32,31.0009,58,94,152,2011,2,13,12,일
724,2011-02-13 13:00:00,봄,공휴일 아님,근무일 아님,좋음,15.58,19.695,29,23.9994,62,92,154,2011,2,13,13,일
725,2011-02-13 14:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,16.4,20.455,30,27.9993,51,110,161,2011,2,13,14,일
726,2011-02-13 15:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,16.4,20.455,30,19.9995,40,122,162,2011,2,13,15,일
727,2011-02-13 16:00:00,봄,공휴일 아님,근무일 아님,약간 흐림,17.22,21.21,28,22.0028,28,106,134,2011,2,13,16,일
728,2011-02-13 17:00:00,봄,공휴일 아님,근무일 아님,좋음,17.22,21.21,28,22.0028,30,95,125,2011,2,13,17,일
729,2011-02-13 18:00:00,봄,공휴일 아님,근무일 아님,좋음,16.4,20.455,32,19.9995,17,78,95,2011,2,13,18,일
730,2011-02-13 19:00:00,봄,공휴일 아님,근무일 아님,좋음,16.4,20.455,35,19.0012,11,50,61,2011,2,13,19,일
731,2011-02-13 20:00:00,봄,공휴일 아님,근무일 아님,좋음,16.4,20.455,35,22.0028,15,32,47,2011,2,13,20,일
732,2011-02-13 21:00:00,봄,공휴일 아님,근무일 아님,좋음,16.4,20.455,35,23.9994,6,45,51,2011,2,13,21,일
733,2011-02-13 22:00:00,봄,공휴일 아님,근무일 아님,좋음,16.4,20.455,35,19.9995,5,31,36,2011,2,13,22,일
734,2011-02-13 23:00:00,봄,공휴일 아님,근무일 아님,좋음,16.4,20.455,35,23.9994,3,27,30,2011,2,13,23,일
735,2011-02-14 00:00:00,봄,공휴일 아님,근무일,좋음,15.58,19.695,37,23.9994,3,8,11,2011,2,14,0,월
736,2011-02-14 01:00:00,봄,공휴일 아님,근무일,좋음,15.58,19.695,37,23.9994,1,6,7,2011,2,14,1,월
737,2011-02-14 02:00:00,봄,공휴일 아님,근무일,좋음,14.76,16.665,40,19.9995,0,2,2,2011,2,14,2,월
738,2011-02-14 03:00:00,봄,공휴일 아님,근무일,좋음,13.94,15.91,46,15.0013,1,1,2,2011,2,14,3,월
739,2011-02-14 04:00:00,봄,공휴일 아님,근무일,좋음,13.12,15.15,53,19.0012,0,2,2,2011,2,14,4,월
740,2011-02-14 05:00:00,봄,공휴일 아님,근무일,좋음,13.12,15.15,53,19.0012,0,3,3,2011,2,14,5,월
741,2011-02-14 06:00:00,봄,공휴일 아님,근무일,좋음,13.94,15.15,46,19.9995,1,25,26,2011,2,14,6,월
742,2011-02-14 07:00:00,봄,공휴일 아님,근무일,좋음,13.94,15.15,46,19.9995,2,96,98,2011,2,14,7,월
743,2011-02-14 08:00:00,봄,공휴일 아님,근무일,좋음,15.58,19.695,40,31.0009,7,249,256,2011,2,14,8,월
744,2011-02-14 09:00:00,봄,공휴일 아님,근무일,좋음,16.4,20.455,37,26.0027,8,122,130,2011,2,14,9,월
745,2011-02-14 10:00:00,봄,공휴일 아님,근무일,좋음,18.04,21.97,33,15.0013,9,46,55,2011,2,14,10,월
746,2011-02-14 11:00:00,봄,공휴일 아님,근무일,좋음,21.32,25.0,23,16.9979,10,43,53,2011,2,14,11,월
747,2011-02-14 12:00:00,봄,공휴일 아님,근무일,좋음,22.96,26.515,22,30.0026,27,99,126,2011,2,14,12,월
748,2011-02-14 13:00:00,봄,공휴일 아님,근무일,좋음,23.78,27.275,19,26.0027,27,93,120,2011,2,14,13,월
749,2011-02-14 14:00:00,봄,공휴일 아님,근무일,좋음,24.6,29.545,15,32.9975,14,76,90,2011,2,14,14,월
750,2011-02-14 15:00:00,봄,공휴일 아님,근무일,좋음,22.96,26.515,21,43.9989,19,71,90,2011,2,14,15,월
751,2011-02-14 16:00:00,봄,공휴일 아님,근무일,좋음,21.32,25.0,27,31.0009,16,102,118,2011,2,14,16,월
752,2011-02-14 17:00:00,봄,공휴일 아님,근무일,좋음,18.86,22.725,33,40.9973,25,218,243,2011,2,14,17,월
753,2011-02-14 18:00:00,봄,공휴일 아님,근무일,좋음,16.4,20.455,40,40.9973,11,194,205,2011,2,14,18,월
754,2011-02-14 19:00:00,봄,공휴일 아님,근무일,좋음,15.58,19.695,43,32.9975,12,86,98,2011,2,14,19,월
755,2011-02-14 20:00:00,봄,공휴일 아님,근무일,좋음,14.76,15.91,46,31.0009,5,65,70,2011,2,14,20,월
756,2011-02-14 21:00:00,봄,공휴일 아님,근무일,좋음,14.76,15.91,50,35.0008,8,35,43,2011,2,14,21,월
757,2011-02-14 22:00:00,봄,공휴일 아님,근무일,좋음,13.94,14.395,46,43.9989,1,44,45,2011,2,14,22,월
758,2011-02-14 23:00:00,봄,공휴일 아님,근무일,좋음,13.12,14.395,49,32.9975,1,19,20,2011,2,14,23,월
759,2011-02-15 00:00:00,봄,공휴일 아님,근무일,좋음,12.3,13.635,49,27.9993,7,12,19,2011,2,15,0,화
760,2011-02-15 01:00:00,봄,공휴일 아님,근무일,좋음,12.3,12.12,42,51.9987,0,5,5,2011,2,15,1,화
761,2011-02-15 02:00:00,봄,공휴일 아님,근무일,좋음,11.48,11.365,41,46.0022,1,2,3,2011,2,15,2,화
762,2011-02-15 04:00:00,봄,공휴일 아님,근무일,좋음,9.02,9.09,37,35.0008,0,1,1,2011,2,15,4,화
763,2011-02-15 05:00:00,봄,공휴일 아님,근무일,좋음,9.02,9.09,32,31.0009,0,4,4,2011,2,15,5,화
764,2011-02-15 06:00:00,봄,공휴일 아님,근무일,좋음,8.2,9.09,32,22.0028,0,30,30,2011,2,15,6,화
765,2011-02-15 07:00:00,봄,공휴일 아님,근무일,좋음,8.2,9.09,32,23.9994,2,103,105,2011,2,15,7,화
766,2011-02-15 08:00:00,봄,공휴일 아님,근무일,좋음,8.2,9.09,32,23.9994,10,213,223,2011,2,15,8,화
767,2011-02-15 09:00:00,봄,공휴일 아님,근무일,좋음,9.02,9.85,29,30.0026,2,108,110,2011,2,15,9,화
768,2011-02-15 10:00:00,봄,공휴일 아님,근무일,좋음,9.84,10.605,27,19.0012,5,47,52,2011,2,15,10,화
769,2011-02-15 11:00:00,봄,공휴일 아님,근무일,좋음,10.66,12.12,25,16.9979,11,46,57,2011,2,15,11,화
770,2011-02-15 12:00:00,봄,공휴일 아님,근무일,좋음,11.48,13.635,24,16.9979,6,65,71,2011,2,15,12,화
771,2011-02-15 13:00:00,봄,공휴일 아님,근무일,좋음,13.12,15.15,21,15.0013,14,68,82,2011,2,15,13,화
772,2011-02-15 14:00:00,봄,공휴일 아님,근무일,좋음,13.94,15.91,19,15.0013,10,69,79,2011,2,15,14,화
773,2011-02-15 15:00:00,봄,공휴일 아님,근무일,좋음,13.94,16.665,19,11.0014,11,74,85,2011,2,15,15,화
774,2011-02-15 16:00:00,봄,공휴일 아님,근무일,좋음,13.94,15.91,19,16.9979,21,77,98,2011,2,15,16,화
775,2011-02-15 17:00:00,봄,공휴일 아님,근무일,좋음,13.12,15.15,22,15.0013,15,191,206,2011,2,15,17,화
776,2011-02-15 18:00:00,봄,공휴일 아님,근무일,좋음,12.3,15.15,22,8.9981,14,198,212,2011,2,15,18,화
777,2011-02-15 19:00:00,봄,공휴일 아님,근무일,좋음,11.48,14.395,26,8.9981,3,142,145,2011,2,15,19,화
778,2011-02-15 20:00:00,봄,공휴일 아님,근무일,좋음,10.66,13.635,33,7.0015,3,98,101,2011,2,15,20,화
779,2011-02-15 21:00:00,봄,공휴일 아님,근무일,좋음,9.84,14.395,52,0.0,5,61,66,2011,2,15,21,화
780,2011-02-15 22:00:00,봄,공휴일 아님,근무일,좋음,9.84,14.395,44,0.0,0,41,41,2011,2,15,22,화
781,2011-02-15 23:00:00,봄,공휴일 아님,근무일,약간 흐림,9.02,12.88,44,6.0032,0,20,20,2011,2,15,23,화
782,2011-02-16 00:00:00,봄,공휴일 아님,근무일,좋음,9.02,12.88,41,6.0032,0,15,15,2011,2,16,0,수
783,2011-02-16 01:00:00,봄,공휴일 아님,근무일,좋음,8.2,11.365,44,6.0032,0,9,9,2011,2,16,1,수
784,2011-02-16 03:00:00,봄,공휴일 아님,근무일,약간 흐림,8.2,9.85,47,12.998,0,1,1,2011,2,16,3,수
785,2011-02-16 04:00:00,봄,공휴일 아님,근무일,좋음,8.2,9.85,51,12.998,0,1,1,2011,2,16,4,수
786,2011-02-16 05:00:00,봄,공휴일 아님,근무일,좋음,8.2,9.85,47,12.998,0,5,5,2011,2,16,5,수
787,2011-02-16 06:00:00,봄,공휴일 아님,근무일,좋음,8.2,9.85,55,15.0013,1,32,33,2011,2,16,6,수
788,2011-02-16 07:00:00,봄,공휴일 아님,근무일,약간 흐림,8.2,9.85,55,15.0013,5,103,108,2011,2,16,7,수
789,2011-02-16 08:00:00,봄,공휴일 아님,근무일,약간 흐림,9.02,11.365,55,11.0014,6,224,230,2011,2,16,8,수
790,2011-02-16 09:00:00,봄,공휴일 아님,근무일,좋음,9.84,10.605,52,19.0012,2,122,124,2011,2,16,9,수
791,2011-02-16 10:00:00,봄,공휴일 아님,근무일,좋음,10.66,11.365,41,26.0027,14,55,69,2011,2,16,10,수
792,2011-02-16 11:00:00,봄,공휴일 아님,근무일,좋음,13.94,15.15,34,19.9995,7,59,66,2011,2,16,11,수
793,2011-02-16 12:00:00,봄,공휴일 아님,근무일,좋음,15.58,19.695,32,22.0028,14,72,86,2011,2,16,12,수
794,2011-02-16 13:00:00,봄,공휴일 아님,근무일,좋음,17.22,21.21,30,23.9994,13,80,93,2011,2,16,13,수
795,2011-02-16 14:00:00,봄,공휴일 아님,근무일,좋음,18.86,22.725,28,27.9993,17,65,82,2011,2,16,14,수
796,2011-02-16 15:00:00,봄,공휴일 아님,근무일,좋음,18.86,22.725,28,27.9993,35,82,117,2011,2,16,15,수
797,2011-02-16 16:00:00,봄,공휴일 아님,근무일,좋음,18.86,22.725,31,26.0027,26,96,122,2011,2,16,16,수
798,2011-02-16 17:00:00,봄,공휴일 아님,근무일,좋음,18.86,22.725,28,19.0012,11,244,255,2011,2,16,17,수
799,2011-02-16 18:00:00,봄,공휴일 아님,근무일,좋음,16.4,20.455,40,15.0013,20,202,222,2011,2,16,18,수
800,2011-02-16 19:00:00,봄,공휴일 아님,근무일,좋음,13.94,15.91,53,15.0013,18,143,161,2011,2,16,19,수
801,2011-02-16 20:00:00,봄,공휴일 아님,근무일,좋음,15.58,19.695,43,12.998,10,108,118,2011,2,16,20,수
802,2011-02-16 21:00:00,봄,공휴일 아님,근무일,좋음,14.76,17.425,46,12.998,5,87,92,2011,2,16,21,수
803,2011-02-16 22:00:00,봄,공휴일 아님,근무일,좋음,13.94,16.665,53,12.998,12,61,73,2011,2,16,22,수
804,2011-02-16 23:00:00,봄,공휴일 아님,근무일,좋음,15.58,19.695,40,15.0013,2,31,33,2011,2,16,23,수
805,2011-02-17 00:00:00,봄,공휴일 아님,근무일,좋음,13.94,16.665,53,12.998,1,16,17,2011,2,17,0,목
806,2011-02-17 01:00:00,봄,공휴일 아님,근무일,좋음,13.94,15.91,53,15.0013,0,6,6,2011,2,17,1,목
807,2011-02-17 02:00:00,봄,공휴일 아님,근무일,약간 흐림,13.94,15.91,53,15.0013,2,4,6,2011,2,17,2,목
808,2011-02-17 03:00:00,봄,공휴일 아님,근무일,좋음,13.94,16.665,53,12.998,3,1,4,2011,2,17,3,목
809,2011-02-17 04:00:00,봄,공휴일 아님,근무일,좋음,13.12,15.91,57,12.998,3,1,4,2011,2,17,4,목
810,2011-02-17 05:00:00,봄,공휴일 아님,근무일,좋음,13.12,16.665,66,6.0032,1,11,12,2011,2,17,5,목
811,2011-02-17 06:00:00,봄,공휴일 아님,근무일,좋음,12.3,15.15,70,8.9981,3,44,47,2011,2,17,6,목
812,2011-02-17 07:00:00,봄,공휴일 아님,근무일,좋음,13.12,16.665,57,7.0015,7,119,126,2011,2,17,7,목
813,2011-02-17 08:00:00,봄,공휴일 아님,근무일,좋음,13.12,16.665,57,6.0032,18,267,285,2011,2,17,8,목
814,2011-02-17 09:00:00,봄,공휴일 아님,근무일,좋음,14.76,17.425,57,12.998,16,163,179,2011,2,17,9,목
815,2011-02-17 10:00:00,봄,공휴일 아님,근무일,좋음,15.58,19.695,54,12.998,18,70,88,2011,2,17,10,목
816,2011-02-17 11:00:00,봄,공휴일 아님,근무일,약간 흐림,18.04,21.97,44,16.9979,19,71,90,2011,2,17,11,목
817,2011-02-17 12:00:00,봄,공휴일 아님,근무일,좋음,19.68,23.485,41,15.0013,15,86,101,2011,2,17,12,목
818,2011-02-17 13:00:00,봄,공휴일 아님,근무일,좋음,22.14,25.76,34,15.0013,15,108,123,2011,2,17,13,목
819,2011-02-17 14:00:00,봄,공휴일 아님,근무일,좋음,24.6,31.06,31,15.0013,26,55,81,2011,2,17,14,목
820,2011-02-17 15:00:00,봄,공휴일 아님,근무일,좋음,24.6,30.305,28,16.9979,15,91,106,2011,2,17,15,목
821,2011-02-17 16:00:00,봄,공휴일 아님,근무일,약간 흐림,22.96,26.515,35,19.9995,29,117,146,2011,2,17,16,목
822,2011-02-17 17:00:00,봄,공휴일 아님,근무일,약간 흐림,23.78,27.275,32,19.9995,18,256,274,2011,2,17,17,목
823,2011-02-17 18:00:00,봄,공휴일 아님,근무일,약간 흐림,22.14,25.76,42,19.0012,11,211,222,2011,2,17,18,목
824,2011-02-17 19:00:00,봄,공휴일 아님,근무일,좋음,19.68,23.485,55,22.0028,14,161,175,2011,2,17,19,목
825,2011-02-17 20:00:00,봄,공휴일 아님,근무일,좋음,19.68,23.485,59,22.0028,8,131,139,2011,2,17,20,목
826,2011-02-17 21:00:00,봄,공휴일 아님,근무일,좋음,21.32,25.0,55,26.0027,5,119,124,2011,2,17,21,목
827,2011-02-17 22:00:00,봄,공휴일 아님,근무일,좋음,20.5,24.24,59,19.0012,8,68,76,2011,2,17,22,목
828,2011-02-17 23:00:00,봄,공휴일 아님,근무일,좋음,18.86,22.725,67,19.9995,4,40,44,2011,2,17,23,목
829,2011-02-18 00:00:00,봄,공휴일 아님,근무일,좋음,18.04,21.97,72,19.0012,12,20,32,2011,2,18,0,금
830,2011-02-18 01:00:00,봄,공휴일 아님,근무일,좋음,18.04,21.97,72,15.0013,1,7,8,2011,2,18,1,금
831,2011-02-18 02:00:00,봄,공휴일 아님,근무일,좋음,18.04,21.97,72,19.0012,2,5,7,2011,2,18,2,금
832,2011-02-18 03:00:00,봄,공휴일 아님,근무일,좋음,18.86,22.725,67,16.9979,2,6,8,2011,2,18,3,금
833,2011-02-18 04:00:00,봄,공휴일 아님,근무일,좋음,18.86,22.725,67,16.9979,0,1,1,2011,2,18,4,금
834,2011-02-18 05:00:00,봄,공휴일 아님,근무일,약간 흐림,18.86,22.725,67,7.0015,1,6,7,2011,2,18,5,금
835,2011-02-18 06:00:00,봄,공휴일 아님,근무일,약간 흐림,18.04,21.97,72,11.0014,2,48,50,2011,2,18,6,금
836,2011-02-18 07:00:00,봄,공휴일 아님,근무일,약간 흐림,17.22,21.21,77,15.0013,8,108,116,2011,2,18,7,금
837,2011-02-18 08:00:00,봄,공휴일 아님,근무일,약간 흐림,17.22,21.21,77,12.998,26,246,272,2011,2,18,8,금
838,2011-02-18 09:00:00,봄,공휴일 아님,근무일,약간 흐림,17.22,21.21,77,12.998,15,154,169,2011,2,18,9,금
839,2011-02-18 10:00:00,봄,공휴일 아님,근무일,약간 흐림,18.04,21.97,72,15.0013,17,78,95,2011,2,18,10,금
840,2011-02-18 11:00:00,봄,공휴일 아님,근무일,좋음,18.04,21.97,72,11.0014,31,82,113,2011,2,18,11,금
841,2011-02-18 12:00:00,봄,공휴일 아님,근무일,좋음,20.5,24.24,59,12.998,59,126,185,2011,2,18,12,금
842,2011-02-18 13:00:00,봄,공휴일 아님,근무일,좋음,24.6,31.06,43,12.998,45,131,176,2011,2,18,13,금
843,2011-02-18 14:00:00,봄,공휴일 아님,근무일,좋음,27.06,31.06,36,19.9995,73,118,191,2011,2,18,14,금
844,2011-02-18 15:00:00,봄,공휴일 아님,근무일,좋음,27.06,31.06,36,22.0028,55,117,172,2011,2,18,15,금
845,2011-02-18 16:00:00,봄,공휴일 아님,근무일,좋음,27.06,31.06,36,19.0012,68,164,232,2011,2,18,16,금
846,2011-02-18 17:00:00,봄,공휴일 아님,근무일,좋음,27.06,31.06,34,23.9994,52,275,327,2011,2,18,17,금
847,2011-02-18 18:00:00,봄,공휴일 아님,근무일,좋음,26.24,31.06,33,22.0028,29,195,224,2011,2,18,18,금
848,2011-02-18 19:00:00,봄,공휴일 아님,근무일,좋음,25.42,31.06,29,39.0007,16,146,162,2011,2,18,19,금
849,2011-02-18 20:00:00,봄,공휴일 아님,근무일,좋음,24.6,31.06,31,12.998,19,105,124,2011,2,18,20,금
850,2011-02-18 21:00:00,봄,공휴일 아님,근무일,좋음,23.78,27.275,21,32.9975,11,61,72,2011,2,18,21,금
851,2011-02-18 22:00:00,봄,공휴일 아님,근무일,좋음,22.14,25.76,10,16.9979,19,88,107,2011,2,18,22,금
852,2011-02-18 23:00:00,봄,공휴일 아님,근무일,좋음,21.32,25.0,8,19.0012,16,61,77,2011,2,18,23,금
853,2011-02-19 00:00:00,봄,공휴일 아님,근무일 아님,좋음,19.68,23.485,12,32.9975,6,23,29,2011,2,19,0,토
854,2011-02-19 01:00:00,봄,공휴일 아님,근무일 아님,좋음,18.86,22.725,14,27.9993,10,21,31,2011,2,19,1,토
855,2011-02-19 02:00:00,봄,공휴일 아님,근무일 아님,좋음,18.04,21.97,13,26.0027,3,14,17,2011,2,19,2,토
856,2011-02-19 03:00:00,봄,공휴일 아님,근무일 아님,좋음,17.22,21.21,14,19.9995,0,7,7,2011,2,19,3,토
857,2011-02-19 04:00:00,봄,공휴일 아님,근무일 아님,좋음,16.4,20.455,15,22.0028,0,3,3,2011,2,19,4,토
858,2011-02-19 05:00:00,봄,공휴일 아님,근무일 아님,좋음,16.4,20.455,15,22.0028,0,3,3,2011,2,19,5,토
859,2011-02-19 06:00:00,봄,공휴일 아님,근무일 아님,좋음,16.4,20.455,17,27.9993,3,3,6,2011,2,19,6,토
860,2011-02-19 07:00:00,봄,공휴일 아님,근무일 아님,좋음,15.58,19.695,17,35.0008,6,16,22,2011,2,19,7,토
861,2011-02-19 08:00:00,봄,공휴일 아님,근무일 아님,좋음,15.58,19.695,17,39.0007,9,36,45,2011,2,19,8,토
862,2011-02-19 09:00:00,봄,공휴일 아님,근무일 아님,좋음,16.4,20.455,16,43.9989,18,37,55,2011,2,19,9,토
863,2011-02-19 10:00:00,봄,공휴일 아님,근무일 아님,좋음,17.22,21.21,16,39.0007,34,72,106,2011,2,19,10,토
864,2011-02-19 11:00:00,봄,공휴일 아님,근무일 아님,좋음,18.04,21.97,16,39.0007,47,76,123,2011,2,19,11,토
865,2011-02-19 12:00:00,봄,공휴일 아님,근무일 아님,좋음,18.04,21.97,18,32.9975,38,81,119,2011,2,19,12,토
866,2011-02-19 13:00:00,봄,공휴일 아님,근무일 아님,좋음,18.04,21.97,16,40.9973,52,103,155,2011,2,19,13,토
867,2011-02-19 14:00:00,봄,공휴일 아님,근무일 아님,좋음,18.86,22.725,15,43.9989,102,94,196,2011,2,19,14,토
868,2011-02-19 15:00:00,봄,공휴일 아님,근무일 아님,좋음,18.04,21.97,16,50.0021,84,87,171,2011,2,19,15,토
869,2011-02-19 16:00:00,봄,공휴일 아님,근무일 아님,좋음,18.04,21.97,16,43.0006,39,81,120,2011,2,19,16,토
870,2011-02-19 17:00:00,봄,공휴일 아님,근무일 아님,좋음,17.22,21.21,19,40.9973,36,91,127,2011,2,19,17,토
871,2011-02-19 18:00:00,봄,공휴일 아님,근무일 아님,좋음,14.76,15.91,25,30.0026,21,67,88,2011,2,19,18,토
872,2011-02-19 19:00:00,봄,공휴일 아님,근무일 아님,좋음,13.94,15.15,29,23.9994,5,54,59,2011,2,19,19,토
873,2011-02-19 20:00:00,봄,공휴일 아님,근무일 아님,좋음,13.12,14.395,28,35.0008,9,38,47,2011,2,19,20,토
